prompt,prompt_len,target
"'Credibility on the line over Syria' | Obama: Congress, world credibility on line",19,1.4
A man plays a guitar. | A woman is playing guitar.,14,2.0
China to investigate EU wine exports | Christie investigation heats up,12,1.2
He's not wealthy because he's successful. | Why hate people because they are successful?,21,0.8
Obama relaxes deportation rules for young immigrants | U.S. relaxes deportation rules for young people: Napolitano,23,4.0
A little white curly haired dog runs across the pavement with a stick in its mouth. | A white curly haired dog runs with a stick in it's mouth.,34,4.6
A man is adding oil to a pot. | A dog is catching a fish in a river.,21,0.2
"Jagan Reddy shifted to hospital, power crisis continues in Seemandhra | Telangana: Jagan to spend Thursday in hospital; blackout continues in Seemandhra",32,4.2
Critical Gates memoir rocks Obama administration | Gates blast rocks Obama administration,13,4.0
Destruction of Syria's chemical weapons begins | Destruction of Syria's Chemical Weapons Could Prove Difficult,20,2.8
A black dog is running through some water. | A man in a football uniform is running with a football during a game.,26,0.0
The new law requires libraries and schools to use filters or lose federal financing. | The 6-3 ruling reinstates a law that told libraries to install filters or surrender federal money.,38,2.8
a key european arms control treaty must be maintained. | the cfe treaty is a key european arms control treaty.,24,2.2
Two white cows in a green pasture. | The tan horse is in the pasture.,18,1.4
Someone is cleaning a animal. | A woman is cleaning a shrimp.,15,2.8
A panda is sliding down a slide. | A panda slides down a slide.,17,4.6
Chairman Michael Powell and FCC colleagues at the Wednesday hearing. | FCC chief Michael Powell presides over hearing Monday.,23,3.2
"Congress twice before passed similar restrictions only to see President Bill Clinton veto them. | Congress twice passed similar bills, but then-President Clinton vetoed them both times.",34,4.6
if india blames foreign militants it is part of its propaganda to mislead the international community. | abe urged more assertive foreign policy for japan and the international community.,32,1.2
"""This child was literally neglected to death,"" Armstrong County District Attorney Scott Andreassi said. | Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen.",40,1.8
A person is rinsing a steak off with water. | A man is rinsing a large steak.,20,3.929
china is a nuclear power and member of the u.n. security council. | china is a permanent member of the un security,27,3.0
A train is running on the tracks. | A train is running down the track in a rural area.,22,4.0
A dog jumps in midair to catch a Frisbee. | The brown dog jumps for a pink Frisbee.,24,4.0
"Shares of Littleton, Colorado-based EchoStar rose $1.63, or 5.3 percent, to $32.26 at 10:55 a.m. | On Monday, EchoStar (DISH: news, chart, profile) shares shrank $1.40, or 4.4 percent, to $30.63.",81,2.0
"Childcare costs rise by nearly 6% | Childcare 'costing £15,000 a year'",26,3.0
Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo. | Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad.,46,2.5
Israel's Peres urges return to peace talks | Israel's Peres calls for return to peace talks,21,5.0
A brown and white dog is walking next to a man on a skateboard. | A blond child is laying on a branch of a tree in a green field.,33,0.0
Egypt presidential election results delayed | Egyptian election result delayed,11,4.2
A dog is jumping on a trampoline. | A boy is playing a guitar.,17,0.0
Relief in Boston as second suspect captured | Police confirm how suspect was captured,15,2.4
Burundi police fire tear gas at protesters | Montenegrin police fire teargas to disperse opposition,20,1.0
Sniper waiting for result of appeal | New glories for China in striving for renewal,16,0.0
Powerful 7.6 quake strikes off Solomons | Powerful 6.9 quake strikes off California coast,23,2.2
"In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times."" | They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times.""",50,3.5
Imagine a place that's % white and % black. | Imagine a place with % men and % women.,24,1.0
Fern I think stories like this are stupid. | - wolf I think stories like this are stupid.,21,3.6
Your schtick is getting stale. | Your misogyny is getting messy.,17,0.4
A man pours oil into a pot. | A man pours wine in a pot.,18,3.2
Eric Gagne earned his 17th save in as many opportunities as he struck out three in the ninth and allowed only an infield single by Greg Norton. | Closer Eric Gagne earned his 17th save in as many opportunities as he struck out three of the four batters he faced in the ninth.,65,3.6
But they don’t realize that until it’s too late (of course) because they’re potential victims in a horror movie. | But they don't realize that until it's too late (of course) because they're potential victims.,54,3.667
russia ratified the amended version of the treaty. | russia ratified the amended treaty.,17,5.0
"Officials are trying to retrieve the bodies from the water,"" police officer J.D. Tambe told Reuters, adding 26 of the dead were women. | Officials are trying to retrieve the bodies from the water,"" police official J.D. Tambe told Reuters.",56,3.0
The British Foreign Office said Monday that coalition authorities in Iraq were pleased that the men were freed. | The British Foreign Office said it had mediated the two men's release.,36,2.6
A gray cat with green eyes looks at the camera. | A grey cat with green eyes looking into the camera.,24,5.0
Two officials initially said about 300 workers had been arrested at 61 stores in 21 states. | But the officials later revised the numbers and said about 250 had been arrested at some 60 stores.,50,2.4
A boy is playing with a toy. | A boy plays a handheld game.,17,3.0
"I thought that was mostly just the Dutch. | In fact, it's just the Dutch.",21,2.6
The dog is running with food in his mouth. | The dog is running with a yellow ball in his mouth.,24,2.2
A woman is chopping an onion. | A woman is slicing partially into half of an onion.,20,3.2
A grey hound is active in a grassy field. | A bunch of bikes racing on a track.,21,0.0
Moore had no immediate comment Tuesday. | Moore did not have an immediate response Tuesday.,18,4.778
A black dog jumps through the water. | A dog walks through the snow.,17,2.4
Suicide bomber kills policeman in Pakistan | Suicide Bombers Kill 3 Soldiers in Pakistan,17,2.6
"And yes, Marilyn Monroe is definitely part of the story, titled ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."" | Note the subheading of this terrible parable in the ""American Masters"" series, ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin.""",59,2.6
Miss New York wins Miss America crown | Miss New York is crowned Miss America,16,5.0
A man and two women smiling at the camera while sitting on a blue sofa. | A man and women smiling at the camera while standing in a kitchen.,32,2.2
Michelle Wie chips Sunday during her 1-up victory over Virada Nirapathpongporn in the 27th U.S. Women's Amateur Public Links Championship. | Now she has her first trophy after victory in the US Women's Amateur Public Links here on Sunday.,60,2.75
Semiconductor giant Intel Corp. said yesterday that its second-quarter profits doubled from a year ago as stronger-than-expected demand for computer microprocessors offset the weakness of its communications chip business. | Intel Corp.'s second-quarter profits doubled and revenues grew 8 percent from a year ago as the chip-making giant reported stronger-than-expected demand for personal computer microprocessors.,79,3.8
Egypt presidential election May 23-24 | US presidential election 2012,20,0.6
"The pressure may well rise on Thursday, with national coverage of the final round planned by ESPN, the cable sports network. | The pressure will intensify today, with national coverage of the final round planned by ESPN and words that are even more difficult.",50,3.2
A woman is playing the flute. | A man is playing the guitar.,16,1.0
Egypt court sentences 10 Brotherhood supporters to death - sources | Turkish PM tells supporters to prepare for rallies,22,0.2
"Floods kill two, forces 75,000 from Calgary homes | Flooding Forces 75,000 From Canada Homes",30,3.4
"Likewise, the 30-year bond <US30YT=RR> slid 1-11/32 for a yield of 4.38 percent, up from 4.30 percent. | The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent.",87,1.8
A black and white cat lying on a blanket. | A black and white cat laying on a cat bed.,23,3.75
4 NATO Troops Killed in Afghanistan | Eight NATO Troops Killed In Afghanistan,14,2.6
"Shares of Corixa were gaining 71 cents, or 10%, to $7.91 on the Nasdaq. | In late-morning trading on the Nasdaq Stock Market, Corixa was up 74 cents, or 10%, at $7.94.",60,3.25
"Police kill gunman, find 3 more dead in Colo. home | 4 dead after police standoff with gunman barricaded in US home",28,2.0
A woman is slicing an onion. | A women slicing lemons.,14,1.4
