prompt,prompt_len,target
"After a great 60 Minutes segment, viewers shake their heads in anger and disbelief. | Viewers were happy after the segment.",28,0
"oh i'm i'm kind of getting that one past me but a good self help book | I read the book because I was needed help, not for curiosity.",36,1
okay what do you usually wear to work | What do you wear to your job?,18,0
"Station I (Condemnation): Jesus was condemned in Herod's Antonia fortress, the site of which is now covered by modern buildings. | The site where Jesus was condemned is now covered in buildings.",42,0
The development of new service approaches and the enhancement of old ones in this new information era require the active participation of information management organizations from the beginning. | The information management organizations need to be involved from the beginning.,43,0
"8. Dunn CW, Ries R. Linking substance abuse services with general medical  integrated brief interventions with hospitalized patients. | Substance abuse needs to be researched ",32,1
  In the past there must have been intriguing opportunities to buy up Ibicenco antiques and ship them home. | Buying Ibicenco antiques results in a huge profits when sold at home.,39,1
Much of restored Old Havana is concentrated in only a few blocks at the eastern end of these streets. | Much of restored Old Havana is spread out in many different blocks. ,36,0
"FinanceNet serves as a vehicle and catalyst for continual improvement and innovation, at all levels of government, by impacting financial management resources, practices, policies, and professional standards through the electronic sharing of best practices and dissemination of electronic information. | FinanceNet helps the improvement of the government.",57,1
oh i never thought about that that it would take a long time to find someone available | It's fairly easy to find someone available. ,30,0
Spring offers the fresh green of grasses in the valley and bracken on the hills. | There is no grass to be seen anywhere.,28,0
No artifice assists these honeylike waves. | A reputable plumber must be employed to stop the horrible waves.,22,1
"you know based on how well it was performing and then he embarked on this uh vitamin treatment and then every year he had the same tests run | He is tested every year, because he did not have vitamin treatment.q",45,0
One other illuminating sequence--Burns' presentation of Jefferson's and Hamilton's clashing ideas of America. | Burns presents the ideas.,29,0
I ignored his attempts at conversation. | I spoke to him every chance I could get. ,20,0
"In order to get reasonable requirements and uniform adherence in the 5,000 EDs in the country, it will be necessary for an external body like JCAHO to be thinking about this now. | The JCAHO doesn't need to think about anything. ",58,0
"And when it comes from the white right, it's narcissism in the service of hypocrisy. | it's narcissism in the service of hypocrisy.",33,0
"Of course, such a diagnostic system may prove to be more unwieldy in the end and to annoy insurance companies (who hold frightening sway over all health-care endeavors), and it is politically unlikely that such a dramatic shift will occur any time in the near future. | The new diagnostic system would involve a lot of trial and error.",69,1
