prompt,prompt_len,target
""" This blackout was largely preventable , "" U.S. Energy Secretary Spencer Abraham said at a briefing on the report . | "" This blackout was largely preventable , "" said Spencer Abraham , US energy secretary .",42,1
Analysts have estimated the worth of the core properties at $ 10 billion- $ 15 billion . | Analysts have estimated that Vivendi Uni could fetch $ 12 billion- $ 14 billion for VUE .,49,1
He was revived but was pronounced dead at Virginia Medical Center in Arlington . | He was declared dead on arrival at Virginia Hospital Center in Arlington at 9 : 13 a.m.,39,0
"It also named Robert Willumstad chief operating officer , also to take effect by Jan. 1 , 2004 . | Robert B. Willumstad , 57 , Citigroup 's president , was named chief operating officer .",52,0
"It reports a mailing list of 50,000 and support from about 500 congregations and 50 bishops . | The group has the support of about 215 churches and an estimated 25 bishops .",50,0
"About 25 governments have signed in the last four months , about half of those in the last three weeks . | According to the State Department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .",55,1
""" They did not read footnotes in a 90-page document , "" said the official , referring to the section that contained the State Department 's dissent . | "" They did not read footnotes in a 90-page document , "" he said , referring to the annex .",59,1
"That fire , the largest wildfire in state history , charred 469,000 acres and destroyed 491 homes in surrounding communities . | That fire devastated timber on the reservation , while charring 469,000 acres and destroying 491 homes in surrounding communities .",64,0
""" The flu season has had an earlier onset than we 've seen in many years , "" said Julie Gerberding , director of the Centers for Disease Control and Prevention in Atlanta . | We 're seeing some very high levels of widespread flu infections in some places , "" said Dr. Julie Gerberding , director of the federal Centers for Disease Control and Prevention .",73,0
"All three had criminal records for stealing cattle , the statement said . | It said they all had criminal records for stealing cattle and Lamas was twice imprisoned for armed robbery .",35,0
"Under the program , U.S. officials work with foreign port authorities to identify , target and search high-risk cargo . | Under the program , US officials work with foreign port authorities to seek out high-risk cargo before it can reach the United States .",53,1
A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday . | The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica .,52,0
"Sovereign , based in Philadelphia , expects to close the acquisition in the first quarter of 2004 . | Sovereign said it expects the merger to close in the first quarter of 2004 , subject to regulatory and First Essex shareholder approval .",53,0
"Authorities said the informant , an inmate named Richard Powell who is imprisoned for killing his landlady in 1982 , led a team to the spot . | Authorities identified the tipster as Richard Powell , who is imprisoned for killing his landlady in 1982 .",58,0
""" I have heard the people of New York say , ' Enough is enough , ' "" Pataki said . "" | "" I have every reason to believe that people understand enough is enough , "" Mr. Pataki said .",46,0
"The San Jose-based company posted a net income of $ 64.2 million , or 27 cents per share , in the quarter ended May 30 . | That was up from the year-ago quarter , when the company earned $ 54.3 million , or 22 cents a share .",68,0
"Apple has also built a new VPN ( define ) server into Panther Server that supports Mac OS X , Windows or UNIX clients using PPTP and L2TP tunneling protocols . | A new VPN server built into Panther Server supports Mac OS X , Windows or UNIX clients using PPTP and L2TP tunneling protocols .",63,1
"He urged patience from Americans eager for the service , which is intended to block about 80 percent of telemarketing calls . | The free service was originally intended to block about 80 percent of telemarketer calls .",46,0
""" The death of al-Ghozi signals that terrorists will never get far in the Philippines , "" Arroyo said in a statement on Monday . | "" The death of Ghozi signals that terrorists will never get far in the Philippines , "" President Gloria Arroyo said .",55,1
"He projected Vanderpool will be available within the next five years . | Products featuring Vanderpool will be released within five years , he said .",29,1
"And Alabama Chief Justice Roy Moore , who installed the monument in the courthouse two years ago , said he will fight to keep his job . | It was the culmination of a row caused by Alabama Chief Justice Roy Moore , who installed the 2400kg monument in the Alabama Judicial Building in 2001 .",66,0
The Bluetooth SIG made its announcement at the Bluetooth World Congress in Amsterdam this week . | A new version of the Bluetooth specification was officially launched today at the start of the Bluetooth World Congress in Amsterdam .,40,1
"Both figures were below consensus expectations , but August sales were revised to a 1.2 percent increase from a previously reported 0.6 percent gain , fueling a dollar rally . | But August sales were revised to a 1.2 percent increase from a previously reported 0.6 percent gain , fuelling a dollar rally .",68,1
"Motorola had scheduled its earnings report to be released today after the close of trading . | The Schaumburg , Ill.-based company had scheduled its earnings report to be released on Tuesday after the close of trading .",42,1
""" This is a wide-ranging and continuing investigation which is likely to result in numerous other charges , "" Mr Spitzer said . | "" This is a widening and continuing investigation , which is likely to result in numerous other charges , "" Mr. Spitzer said yesterday at a news conference .",59,1
"AMD will own a 60 percent interest in the new company and Fujitsu owns 40 percent . | Fujitsu will own 40 percent of the company , which will be headquartered in Sunnyvale , Calif .",46,0
