prompt,prompt_len,target
i think so too uh i know the the group i was in at the time this all came up they uh were quite vocal about it uh through electronic mail boy they just really | The group I was in talked about it very often.,48,1
"No, stranger, that's where you're wrong. | That is the error in your thinking, stranger. ",26,1
I decided I could never be a prosecutor. | I decided to become an airplane pilot instead.,20,0
"DEAR SIR, Referring to your advertisement in this morning's paper, I may be able to be of some use to you. | I do not think that I will be of any use to you.",42,0
It had been a one-man show. | One person was behind all of this.,19,1
yeah they really make themselves look bad and i don't know why certain groups are fighting so hard to keep the ten four one | They shouldn't fight so much. ,37,0
"The first is the majestic Nandaimon (Great South Gate), standing over 19 m (63 ft) high and dating from 1199. | The Nandaimon was finished in 1204 and rebuilt after a fire in 1305.",58,0
we're all sitting around we must have had ten people in our living room watching it gosh gosh everybody just erupted when that happened and uh that was uh uh strictly an outstanding game uh the uh | There was ten of us and we blew up when that happened.,54,1
"They're better off changing the subject to marriage, where they hold a clear advantage. | They should talk about neurolinguistics of which they know nothing.",34,0
"The NEP goals of increasing energy supplies, accelerating the protection and improvement of the environment, and increasing our nation's energy supply must be advanced. | The goals of the NEP must be advanced, such as increasing energy supplies.",48,1
He was thinking in terms of a world where money moved freely and massively to wherever it could earn the highest return. | Money should stay put.,30,0
"Yes, sir. | That is exactly the way that it should be.",16,0
"A childish promise to be a good boy, not to do it again? | There was no need for any kind of promises.",27,0
"She's could be saying, I'm in this world but not of it. | I may be from outside of this world, according to her.",33,1
The first thing is for you and your spouse to agree on an underlying philosophy of gift giving. | Both spouses doesn't have to be in agreement on gift giving.,35,0
oh see there you go | You have a long way to go.,15,0
"beat them all up including the women i mean they just beat them stuffed them in the freezer and then shot them all | They beat them, shot them, and stuffed them in the freezer.",39,1
"Other IOC members have resigned or are still being investigated. | The members of the IOC are being investigated, that is if they have not resigned. ",31,1
Every part of him appeared designed to stab the blade through that man as if it were the only action he could take. | He looked like he was designed to stab the man.,37,1
seven to ten minutes and then you can make chocolate or you can take it off and when it cools a little you put um really good vanilla favoring in it and some butter and that makes French vanilla um custard | You can make it chocolate after seven to ten minutes.,54,1
This review examined in depth only one SSA region (U.S. | The review only looked at one SSA region.,25,1
"Long ignored by snake experts, the skeleton shares many physical characteristics with that of snakes, including its 140 vertebrae and its extraordinarily flexible jaws. | The skeleton looks physically similar to that of a snakes.",43,1
